CONCEPT_ID,CONCEPT_NAME,CONCEPT_CODE,CONCEPT_CLASS_ID,VOCABULARY_ID,DOMAIN_ID,is_original_ingredient
21127718,0.2 ML Lixisenatide 0.05 MG/ML Prefilled Syringe [Lyxumia],OMOP285546,Quant Branded Drug,RxNorm Extension,Drug,0
21127719,0.2 ML Lixisenatide 0.1 MG/ML Prefilled Syringe,OMOP285550,Quant Clinical Drug,RxNorm Extension,Drug,0
21127720,0.2 ML Lixisenatide 0.1 MG/ML Prefilled Syringe Box of 2,OMOP285552,Quant Clinical Box,RxNorm Extension,Drug,0
21135191,Lixisenatide 0.1 MG/ML Prefilled Syringe [Lyxumia] Box of 1,OMOP275501,Branded Drug Box,RxNorm Extension,Drug,0
21135192,Lixisenatide 0.1 MG/ML Prefilled Syringe [Lyxumia] Box of 2,OMOP275502,Branded Drug Box,RxNorm Extension,Drug,0
21137586,0.2 ML Lixisenatide 0.05 MG/ML Prefilled Syringe [Lyxumia] Box of 1,OMOP285548,Quant Branded Box,RxNorm Extension,Drug,0
21145084,Lixisenatide Prefilled Syringe [Lyxumia],OMOP275490,Branded Drug Form,RxNorm Extension,Drug,0
21145085,Lixisenatide 0.05 MG/ML Prefilled Syringe Box of 1,OMOP275494,Clinical Drug Box,RxNorm Extension,Drug,0
21145086,Lixisenatide 0.05 MG/ML Prefilled Syringe [Lyxumia],OMOP275495,Branded Drug,RxNorm Extension,Drug,0
21147416,0.2 ML Lixisenatide 0.05 MG/ML Prefilled Syringe [Lyxumia] Box of 1 by Sanofi,OMOP285549,Marketed Product,RxNorm Extension,Drug,0
21147417,0.2 ML Lixisenatide 0.1 MG/ML Prefilled Syringe [Lyxumia] Box of 1 by Sanofi,OMOP285557,Marketed Product,RxNorm Extension,Drug,0
21155024,Lixisenatide 0.1 MG/ML Prefilled Syringe Box of 2,OMOP275499,Clinical Drug Box,RxNorm Extension,Drug,0
21164856,Lixisenatide 0.05 MG/ML [Lyxumia],OMOP275491,Branded Drug Comp,RxNorm Extension,Drug,0
21167145,0.2 ML Lixisenatide 0.1 MG/ML Prefilled Syringe [Lyxumia],OMOP285553,Quant Branded Drug,RxNorm Extension,Drug,0
21176937,0.2 ML Lixisenatide 0.1 MG/ML Prefilled Syringe [Lyxumia] by Sanofi,OMOP285554,Marketed Product,RxNorm Extension,Drug,0
21177831,{(0.2 ML Lixisenatide 0.05 MG/ML Prefilled Syringe) / (0.2 ML Lixisenatide 0.1 MG/ML Prefilled Syringe) } Pack [Lyxumia] by Sanofi,OMOP339922,Marketed Product,RxNorm Extension,Drug,0
21177911,{1 (0.2 ML Lixisenatide 0.05 MG/ML Prefilled Syringe) / 1 (0.2 ML Lixisenatide 0.1 MG/ML Prefilled Syringe) } Pack [Lyxumia] by Sanofi,OMOP340074,Marketed Product,RxNorm Extension,Drug,0
21178105,{(0.2 ML Lixisenatide 0.05 MG/ML Prefilled Syringe) / (0.2 ML Lixisenatide 0.1 MG/ML Prefilled Syringe) } Pack,OMOP339851,Clinical Pack,RxNorm Extension,Drug,0
21178177,{1 (0.2 ML Lixisenatide 0.05 MG/ML Prefilled Syringe) / 1 (0.2 ML Lixisenatide 0.1 MG/ML Prefilled Syringe) } Pack,OMOP339856,Clinical Pack,RxNorm Extension,Drug,0
35754218,Lixisenatide 0.1 MG/ML Injectable Solution [Lyxumia] Box of 1,OMOP2755679,Branded Drug Box,RxNorm Extension,Drug,0
35758342,Lixisenatide 0.05 MG/ML Injectable Solution [Lyxumia] Box of 1,OMOP2759803,Branded Drug Box,RxNorm Extension,Drug,0
35770960,Lixisenatide 0.05 MG/ML Injectable Solution [Lyxumia],OMOP2772421,Branded Drug,RxNorm Extension,Drug,0
35785048,0.2 ML Lixisenatide 0.1 MG/ML Injectable Solution Box of 2,OMOP2786509,Quant Clinical Box,RxNorm Extension,Drug,0
35785049,0.2 ML Lixisenatide 0.05 MG/ML Injectable Solution Box of 1,OMOP2786510,Quant Clinical Box,RxNorm Extension,Drug,0
35785059,0.2 ML Lixisenatide 0.1 MG/ML Injectable Solution [Lyxumia] Box of 1,OMOP2786520,Quant Branded Box,RxNorm Extension,Drug,0
35785073,0.2 ML Lixisenatide 0.1 MG/ML Injectable Solution [Lyxumia] Box of 2,OMOP2786534,Quant Branded Box,RxNorm Extension,Drug,0
35785074,0.2 ML Lixisenatide 0.1 MG/ML Injectable Solution [Lyxumia] Box of 1 by Sanofi,OMOP2786535,Marketed Product,RxNorm Extension,Drug,0
35785086,0.2 ML Lixisenatide 0.05 MG/ML Injectable Solution [Lyxumia] Box of 1 by Sanofi,OMOP2786547,Marketed Product,RxNorm Extension,Drug,0
35785088,0.2 ML Lixisenatide 0.1 MG/ML Injectable Solution,OMOP2786549,Quant Clinical Drug,RxNorm Extension,Drug,0
35785089,0.2 ML Lixisenatide 0.05 MG/ML Injectable Solution,OMOP2786550,Quant Clinical Drug,RxNorm Extension,Drug,0
35785090,0.2 ML Lixisenatide 0.1 MG/ML Injectable Solution [Lyxumia],OMOP2786551,Quant Branded Drug,RxNorm Extension,Drug,0
35785091,0.2 ML Lixisenatide 0.05 MG/ML Injectable Solution [Lyxumia] Box of 1,OMOP2786552,Quant Branded Box,RxNorm Extension,Drug,0
35785097,0.2 ML Lixisenatide 0.1 MG/ML Injectable Solution [Lyxumia] by Sanofi,OMOP2786558,Marketed Product,RxNorm Extension,Drug,0
35785110,0.2 ML Lixisenatide 0.1 MG/ML Injectable Solution Box of 1,OMOP2786571,Quant Clinical Box,RxNorm Extension,Drug,0
35785118,0.2 ML Lixisenatide 0.1 MG/ML Injectable Solution [Lyxumia] Box of 2 by Sanofi,OMOP2786579,Marketed Product,RxNorm Extension,Drug,0
35785119,0.2 ML Lixisenatide 0.05 MG/ML Injectable Solution [Lyxumia] by Sanofi,OMOP2786580,Marketed Product,RxNorm Extension,Drug,0
35785132,0.2 ML Lixisenatide 0.05 MG/ML Injectable Solution [Lyxumia],OMOP2786593,Quant Branded Drug,RxNorm Extension,Drug,0
36055919,3 ML insulin glargine 100 UNT/ML / lixisenatide 0.05 MG/ML Injectable Solution [Suliqua] by Sanofi,OMOP4981317,Marketed Product,RxNorm Extension,Drug,0
36055920,3 ML insulin glargine 100 UNT/ML / lixisenatide 0.05 MG/ML Injectable Solution Box of 3,OMOP4981318,Quant Clinical Box,RxNorm Extension,Drug,0
36055921,3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Injectable Solution [Suliqua] Box of 3 by Sanofi,OMOP4981319,Marketed Product,RxNorm Extension,Drug,0
36055922,3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Injectable Solution [Suliqua] Box of 3,OMOP4981320,Quant Branded Box,RxNorm Extension,Drug,0
36055923,3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Injectable Solution [Suliqua] by Sanofi,OMOP4981321,Marketed Product,RxNorm Extension,Drug,0
36055924,3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Injectable Solution Box of 3,OMOP4981322,Quant Clinical Box,RxNorm Extension,Drug,0
36065707,insulin glargine 100 UNT/ML / lixisenatide 0.05 MG/ML Injectable Solution [Suliqua] Box of 3,OMOP4992054,Branded Drug Box,RxNorm Extension,Drug,0
36065708,insulin glargine 100 UNT/ML / lixisenatide 0.05 MG/ML Injectable Solution Box of 3,OMOP4992055,Clinical Drug Box,RxNorm Extension,Drug,0
36065709,insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Injectable Solution [Suliqua] Box of 3,OMOP4992056,Branded Drug Box,RxNorm Extension,Drug,0
36065710,insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Injectable Solution Box of 3,OMOP4992057,Clinical Drug Box,RxNorm Extension,Drug,0
36073903,3 ML insulin glargine 100 UNT/ML / lixisenatide 0.05 MG/ML Injectable Solution [Suliqua] Box of 3 by Sanofi,OMOP4981315,Marketed Product,RxNorm Extension,Drug,0
36073904,3 ML insulin glargine 100 UNT/ML / lixisenatide 0.05 MG/ML Injectable Solution [Suliqua] Box of 3,OMOP4981316,Quant Branded Box,RxNorm Extension,Drug,0
36247618,lixisenatide Injectable Product,1440053,Clinical Dose Group,RxNorm,Drug,0
36257722,Lixisenatide 0.01 MG/ACTUAT Injectable Solution [Lyxumia],OMOP3108597,Branded Drug,RxNorm Extension,Drug,0
36259066,Lixisenatide 0.01 MG/ACTUAT [Lyxumia],OMOP3109941,Branded Drug Comp,RxNorm Extension,Drug,0
36261606,Lixisenatide 0.02 MG/ACTUAT [Lyxumia],OMOP3112481,Branded Drug Comp,RxNorm Extension,Drug,0
36266651,Lixisenatide 0.02 MG/ACTUAT,OMOP3117526,Clinical Drug Comp,RxNorm Extension,Drug,0
36267325,Lixisenatide 0.02 MG/ACTUAT Injectable Solution,OMOP3118200,Clinical Drug,RxNorm Extension,Drug,0
36267952,Lixisenatide 0.02 MG/ACTUAT Injectable Solution [Lyxumia] Box of 2,OMOP3118827,Branded Drug Box,RxNorm Extension,Drug,0
36269857,Lixisenatide 0.01 MG/ACTUAT Injectable Solution,OMOP3120732,Clinical Drug,RxNorm Extension,Drug,0
36275614,Lixisenatide 0.02 MG/ACTUAT Injectable Solution [Lyxumia],OMOP3126489,Branded Drug,RxNorm Extension,Drug,0
36276827,Lixisenatide 0.01 MG/ACTUAT,OMOP3127702,Clinical Drug Comp,RxNorm Extension,Drug,0
36277539,Lixisenatide 0.02 MG/ACTUAT Injectable Solution Box of 2,OMOP3128414,Clinical Drug Box,RxNorm Extension,Drug,0
36283722,14 ACTUAT Lixisenatide 0.02 MG/ACTUAT Injectable Solution,OMOP3134597,Quant Clinical Drug,RxNorm Extension,Drug,0
36283725,14 ACTUAT Lixisenatide 0.02 MG/ACTUAT Injectable Solution [Lyxumia] Box of 2,OMOP3134600,Quant Branded Box,RxNorm Extension,Drug,0
36283726,14 ACTUAT Lixisenatide 0.01 MG/ACTUAT Injectable Solution [Lyxumia],OMOP3134601,Quant Branded Drug,RxNorm Extension,Drug,0
36283727,14 ACTUAT Lixisenatide 0.02 MG/ACTUAT Injectable Solution Box of 2,OMOP3134602,Quant Clinical Box,RxNorm Extension,Drug,0
36283728,14 ACTUAT Lixisenatide 0.01 MG/ACTUAT Injectable Solution,OMOP3134603,Quant Clinical Drug,RxNorm Extension,Drug,0
36283729,14 ACTUAT Lixisenatide 0.01 MG/ACTUAT Injectable Solution [Lyxumia] by Sanofi,OMOP3134604,Marketed Product,RxNorm Extension,Drug,0
36283730,14 ACTUAT Lixisenatide 0.02 MG/ACTUAT Injectable Solution [Lyxumia],OMOP3134605,Quant Branded Drug,RxNorm Extension,Drug,0
36283731,14 ACTUAT Lixisenatide 0.02 MG/ACTUAT Injectable Solution [Lyxumia] Box of 2 by Sanofi,OMOP3134606,Marketed Product,RxNorm Extension,Drug,0
36779967,14 ACTUAT Lixisenatide 0.01 MG/ACTUAT Prefilled Syringe [Lyxumia] Box of 1 by Sanofi,OMOP4768271,Marketed Product,RxNorm Extension,Drug,0
36779968,14 ACTUAT Lixisenatide 0.01 MG/ACTUAT Prefilled Syringe [Lyxumia] Box of 1,OMOP4768272,Quant Branded Box,RxNorm Extension,Drug,0
36779969,14 ACTUAT Lixisenatide 0.01 MG/ACTUAT Prefilled Syringe [Lyxumia],OMOP4768273,Quant Branded Drug,RxNorm Extension,Drug,0
36779971,14 ACTUAT Lixisenatide 0.01 MG/ACTUAT Prefilled Syringe Box of 1,OMOP4768274,Quant Clinical Box,RxNorm Extension,Drug,0
36779972,14 ACTUAT Lixisenatide 0.01 MG/ACTUAT Prefilled Syringe,OMOP4768275,Quant Clinical Drug,RxNorm Extension,Drug,0
36779973,14 ACTUAT Lixisenatide 0.01 MG/ACTUAT Injectable Solution [Lyxumia] Box of 1 by Sanofi,OMOP4768276,Marketed Product,RxNorm Extension,Drug,0
36779974,14 ACTUAT Lixisenatide 0.01 MG/ACTUAT Injectable Solution [Lyxumia] Box of 1,OMOP4768277,Quant Branded Box,RxNorm Extension,Drug,0
