CONCEPT_ID,CONCEPT_NAME,CONCEPT_CODE,CONCEPT_CLASS_ID,VOCABULARY_ID,DOMAIN_ID,is_original_ingredient
1972787,0.85 ML exenatide 2.35 MG/ML Auto-Injector [Bydureon] Box of 4 by Kohlpharma,OMOP5165353,Marketed Product,RxNorm Extension,Drug,0
1972788,0.85 ML exenatide 2.35 MG/ML Auto-Injector [Bydureon] Box of 12,OMOP5165354,Quant Branded Box,RxNorm Extension,Drug,0
1972789,0.85 ML exenatide 2.35 MG/ML Auto-Injector [Bydureon] Box of 12 by Kohlpharma,OMOP5165355,Marketed Product,RxNorm Extension,Drug,0
1972900,1.2 ML exenatide 0.00417 MG/ML Injectable Solution [Byetta] by Eurim-Pharm,OMOP5165463,Marketed Product,RxNorm Extension,Drug,0
1972966,2.4 ML exenatide 0.00417 MG/ML Injectable Solution [Byetta] Box of 3 by Orifarm Leverkus,OMOP5165527,Marketed Product,RxNorm Extension,Drug,0
2029055,2.4 ML exenatide 0.25 MG/ML Pen Injector [Byetta] by Astrazeneca,OMOP4927798,Marketed Product,RxNorm Extension,Drug,0
2029056,2.4 ML exenatide 0.25 MG/ML Pen Injector [Byetta] by Lilly,OMOP4927799,Marketed Product,RxNorm Extension,Drug,0
2029057,2.4 ML exenatide 0.25 MG/ML Pen Injector [Byetta] by BMS,OMOP4927800,Marketed Product,RxNorm Extension,Drug,0
2030060,1.2 ML exenatide 0.25 MG/ML Pen Injector [Byetta] by Astrazeneca,OMOP4928811,Marketed Product,RxNorm Extension,Drug,0
2030061,1.2 ML exenatide 0.25 MG/ML Pen Injector [Byetta] by Lilly,OMOP4928812,Marketed Product,RxNorm Extension,Drug,0
2030062,1.2 ML exenatide 0.25 MG/ML Pen Injector [Byetta] by BMS,OMOP4928813,Marketed Product,RxNorm Extension,Drug,0
2901603,0.02 ML exenatide 0.25 MG/ML Injection [Byetta] Box of 60,OMOP5118489,Quant Branded Box,RxNorm Extension,Drug,0
2901604,0.02 ML exenatide 0.25 MG/ML Injection [Byetta],OMOP5118490,Quant Branded Drug,RxNorm Extension,Drug,0
2901605,0.02 ML exenatide 0.25 MG/ML Injection Box of 60,OMOP5118491,Quant Clinical Box,RxNorm Extension,Drug,0
2901606,0.02 ML exenatide 0.25 MG/ML Injection,OMOP5118492,Quant Clinical Drug,RxNorm Extension,Drug,0
2901607,0.02 ML exenatide 0.25 MG/ML Pen Injector [Byetta],OMOP5118493,Quant Branded Drug,RxNorm Extension,Drug,0
2901608,0.02 ML exenatide 0.25 MG/ML Pen Injector,OMOP5118494,Quant Clinical Drug,RxNorm Extension,Drug,0
2901609,0.02 ML exenatide 0.25 MG/ML Injectable Solution Box of 60,OMOP5118495,Quant Clinical Box,RxNorm Extension,Drug,0
2901613,0.04 ML exenatide 0.25 MG/ML Injection [Byetta] Box of 60,OMOP5118499,Quant Branded Box,RxNorm Extension,Drug,0
2901614,0.04 ML exenatide 0.25 MG/ML Injection [Byetta],OMOP5118500,Quant Branded Drug,RxNorm Extension,Drug,0
2901615,0.04 ML exenatide 0.25 MG/ML Injection Box of 60,OMOP5118501,Quant Clinical Box,RxNorm Extension,Drug,0
2901616,0.04 ML exenatide 0.25 MG/ML Injection,OMOP5118502,Quant Clinical Drug,RxNorm Extension,Drug,0
2901617,0.04 ML exenatide 0.25 MG/ML Pen Injector [Byetta],OMOP5118503,Quant Branded Drug,RxNorm Extension,Drug,0
2901618,0.04 ML exenatide 0.25 MG/ML Pen Injector,OMOP5118504,Quant Clinical Drug,RxNorm Extension,Drug,0
2901619,0.04 ML exenatide 0.25 MG/ML Injectable Solution Box of 60,OMOP5118505,Quant Clinical Box,RxNorm Extension,Drug,0
2902225,0.85 ML exenatide 2.35 MG/ML Injection [Bydureon] Box of 4,OMOP5119095,Quant Branded Box,RxNorm Extension,Drug,0
2902226,0.85 ML exenatide 2.35 MG/ML Injection [Bydureon],OMOP5119096,Quant Branded Drug,RxNorm Extension,Drug,0
2902227,0.85 ML exenatide 2.35 MG/ML Injection Box of 4,OMOP5119097,Quant Clinical Box,RxNorm Extension,Drug,0
2902228,0.85 ML exenatide 2.35 MG/ML Injection,OMOP5119098,Quant Clinical Drug,RxNorm Extension,Drug,0
2902229,0.85 ML exenatide 2.35 MG/ML Pen Injector [Bydureon],OMOP5119099,Quant Branded Drug,RxNorm Extension,Drug,0
2902230,0.85 ML exenatide 2.35 MG/ML Pen Injector,OMOP5119100,Quant Clinical Drug,RxNorm Extension,Drug,0
2918412,exenatide 0.25 MG/ML Injection,OMOP5135889,Clinical Drug,RxNorm Extension,Drug,0
2919062,exenatide 2 MG Cartridge [Bydureon],OMOP5135878,Branded Drug,RxNorm Extension,Drug,0
2919063,exenatide 2 MG Cartridge,OMOP5135879,Clinical Drug,RxNorm Extension,Drug,0
2919064,exenatide 2.35 MG/ML Injection [Bydureon] Box of 4,OMOP5135880,Branded Drug Box,RxNorm Extension,Drug,0
2919065,exenatide 2.35 MG/ML Injection [Bydureon],OMOP5135881,Branded Drug,RxNorm Extension,Drug,0
2919066,exenatide 2.35 MG/ML Injection Box of 4,OMOP5135882,Clinical Drug Box,RxNorm Extension,Drug,0
2919067,exenatide 2.35 MG/ML Injection,OMOP5135883,Clinical Drug,RxNorm Extension,Drug,0
2919068,exenatide 2.35 MG/ML Pen Injector [Bydureon],OMOP5135884,Branded Drug,RxNorm Extension,Drug,0
2919069,exenatide 2.35 MG/ML Pen Injector,OMOP5135885,Clinical Drug,RxNorm Extension,Drug,0
2919070,exenatide 0.25 MG/ML Injection [Byetta] Box of 60,OMOP5135886,Branded Drug Box,RxNorm Extension,Drug,0
2919071,exenatide 0.25 MG/ML Injection [Byetta],OMOP5135887,Branded Drug,RxNorm Extension,Drug,0
2919072,exenatide 0.25 MG/ML Injection Box of 60,OMOP5135888,Clinical Drug Box,RxNorm Extension,Drug,0
2919073,exenatide 0.25 MG/ML Injectable Solution Box of 60,OMOP5135890,Clinical Drug Box,RxNorm Extension,Drug,0
2919074,exenatide Cartridge [Bydureon],OMOP5135891,Branded Drug Form,RxNorm Extension,Drug,0
2919075,exenatide Cartridge,OMOP5135892,Clinical Drug Form,RxNorm Extension,Drug,0
19083253,exenatide 0.01 MG/ACTUAT [Byetta],847911,Branded Drug Comp,RxNorm,Drug,0
19083254,exenatide 0.005 MG/ACTUAT [Byetta],847916,Branded Drug Comp,RxNorm,Drug,0
19135404,exenatide 0.01 MG/ACTUAT,847908,Clinical Drug Comp,RxNorm,Drug,0
19135405,60 ACTUAT exenatide 0.01 MG/ACTUAT Pen Injector,847910,Quant Clinical Drug,RxNorm,Drug,0
21036255,exenatide 2 MG Injection [Bydureon] by Astrazeneca,OMOP260037,Marketed Product,RxNorm Extension,Drug,0
21075648,exenatide 0.25 MG/ML,OMOP260028,Clinical Drug Comp,RxNorm Extension,Drug,0
21085348,exenatide 2 MG Injection Box of 4,OMOP260035,Clinical Drug Box,RxNorm Extension,Drug,0
21095151,exenatide 2 MG Injection [Bydureon] Box of 4 by Lexon,OMOP260040,Marketed Product,RxNorm Extension,Drug,0
21105003,exenatide 0.25 MG/ML [Byetta],OMOP260029,Branded Drug Comp,RxNorm Extension,Drug,0
21105004,exenatide 2 MG Injection [Bydureon] by Lexon,OMOP260036,Marketed Product,RxNorm Extension,Drug,0
21114821,exenatide 0.25 MG/ML Prefilled Syringe,OMOP260030,Clinical Drug,RxNorm Extension,Drug,0
21134325,exenatide 0.25 MG/ML Prefilled Syringe [Byetta],OMOP260033,Branded Drug,RxNorm Extension,Drug,0
21144237,exenatide 0.25 MG/ML Prefilled Syringe [Byetta] Box of 1,OMOP260034,Branded Drug Box,RxNorm Extension,Drug,0
21144238,exenatide 2 MG Injection [Bydureon] Box of 4,OMOP260039,Branded Drug Box,RxNorm Extension,Drug,0
21144239,exenatide 2 MG Injection [Bydureon] Box of 4 by Astrazeneca,OMOP260041,Marketed Product,RxNorm Extension,Drug,0
21154179,exenatide 0.25 MG/ML Prefilled Syringe Box of 1,OMOP260032,Clinical Drug Box,RxNorm Extension,Drug,0
35136109,30 ACTUAT exenatide 0.01 MG/ACTUAT Prefilled Syringe [Byetta],OMOP4793292,Quant Branded Drug,RxNorm Extension,Drug,0
35157409,30 ACTUAT exenatide 0.01 MG/ACTUAT Prefilled Syringe,OMOP4814416,Quant Clinical Drug,RxNorm Extension,Drug,0
35408695,exenatide 2 MG Injectable Suspension [Bydureon] Box of 4 by Astrazeneca,OMOP1142280,Marketed Product,RxNorm Extension,Drug,0
35789600,0.02 ML exenatide 0.25 MG/ML Prefilled Syringe Box of 1,OMOP2791061,Quant Clinical Box,RxNorm Extension,Drug,0
35789601,0.02 ML exenatide 0.25 MG/ML Injectable Solution,OMOP2791062,Quant Clinical Drug,RxNorm Extension,Drug,0
35789602,0.02 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] by Mawdsley-Brooks,OMOP2791063,Marketed Product,RxNorm Extension,Drug,0
35789603,0.02 ML exenatide 0.25 MG/ML Injectable Solution Box of 1,OMOP2791064,Quant Clinical Box,RxNorm Extension,Drug,0
35789604,0.02 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] Box of 1,OMOP2791065,Quant Branded Box,RxNorm Extension,Drug,0
35789605,0.02 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] by Astrazeneca,OMOP2791066,Marketed Product,RxNorm Extension,Drug,0
35789606,0.02 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta],OMOP2791067,Quant Branded Drug,RxNorm Extension,Drug,0
35789607,0.02 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] Box of 1 by Astrazeneca,OMOP2791068,Marketed Product,RxNorm Extension,Drug,0
35789608,0.02 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] Box of 1 by Mawdsley-Brooks,OMOP2791069,Marketed Product,RxNorm Extension,Drug,0
35789609,0.02 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] by Mawdsley-Brooks,OMOP2791070,Marketed Product,RxNorm Extension,Drug,0
35789610,0.02 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] Box of 1,OMOP2791071,Quant Branded Box,RxNorm Extension,Drug,0
35789611,0.02 ML exenatide 0.25 MG/ML Injectable Solution [Byetta],OMOP2791072,Quant Branded Drug,RxNorm Extension,Drug,0
35789612,0.02 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] by Waymade,OMOP2791073,Marketed Product,RxNorm Extension,Drug,0
35789613,0.02 ML exenatide 0.25 MG/ML Prefilled Syringe,OMOP2791074,Quant Clinical Drug,RxNorm Extension,Drug,0
35789614,0.02 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] Box of 1 by Astrazeneca,OMOP2791075,Marketed Product,RxNorm Extension,Drug,0
35789615,0.02 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] Box of 1 by Waymade,OMOP2791076,Marketed Product,RxNorm Extension,Drug,0
35789616,0.02 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] Box of 1 by Waymade,OMOP2791077,Marketed Product,RxNorm Extension,Drug,0
35789617,0.02 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] Box of 1 by Mawdsley-Brooks,OMOP2791078,Marketed Product,RxNorm Extension,Drug,0
35789618,0.02 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] by Astrazeneca,OMOP2791079,Marketed Product,RxNorm Extension,Drug,0
35789619,0.02 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] by Waymade,OMOP2791080,Marketed Product,RxNorm Extension,Drug,0
35789620,0.04 ML exenatide 0.25 MG/ML Injectable Solution [Byetta],OMOP2791081,Quant Branded Drug,RxNorm Extension,Drug,0
35789621,0.04 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] Box of 1 by Astrazeneca,OMOP2791082,Marketed Product,RxNorm Extension,Drug,0
35789622,0.04 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] Box of 1 by Lexon,OMOP2791083,Marketed Product,RxNorm Extension,Drug,0
35789623,0.04 ML exenatide 0.25 MG/ML Prefilled Syringe Box of 1,OMOP2791084,Quant Clinical Box,RxNorm Extension,Drug,0
35789624,0.04 ML exenatide 0.25 MG/ML Prefilled Syringe,OMOP2791085,Quant Clinical Drug,RxNorm Extension,Drug,0
35789625,0.04 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] Box of 1,OMOP2791086,Quant Branded Box,RxNorm Extension,Drug,0
35789626,0.04 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] Box of 1 by Astrazeneca,OMOP2791087,Marketed Product,RxNorm Extension,Drug,0
35789627,0.04 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] by Lexon,OMOP2791088,Marketed Product,RxNorm Extension,Drug,0
35789628,0.04 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta],OMOP2791089,Quant Branded Drug,RxNorm Extension,Drug,0
35789629,0.04 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] by Astrazeneca,OMOP2791090,Marketed Product,RxNorm Extension,Drug,0
35789630,0.04 ML exenatide 0.25 MG/ML Prefilled Syringe [Byetta] by Lexon,OMOP2791091,Marketed Product,RxNorm Extension,Drug,0
35789631,0.04 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] Box of 1 by Lexon,OMOP2791092,Marketed Product,RxNorm Extension,Drug,0
35789632,0.04 ML exenatide 0.25 MG/ML Injectable Solution Box of 1,OMOP2791093,Quant Clinical Box,RxNorm Extension,Drug,0
35789633,0.04 ML exenatide 0.25 MG/ML Injectable Solution,OMOP2791094,Quant Clinical Drug,RxNorm Extension,Drug,0
35789634,0.04 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] Box of 1,OMOP2791095,Quant Branded Box,RxNorm Extension,Drug,0
35789635,0.04 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] by Astrazeneca,OMOP2791096,Marketed Product,RxNorm Extension,Drug,0
35863044,exenatide 0.25 MG/ML Injectable Solution [Baimida],OMOP5019546,Branded Drug,RxNorm Extension,Drug,0
35863045,exenatide 0.25 MG/ML [Baimida],OMOP5019547,Branded Drug Comp,RxNorm Extension,Drug,0
35863046,exenatide Injectable Solution [Baimida],OMOP5019548,Branded Drug Form,RxNorm Extension,Drug,0
36036063,exenatide 2 MG Pen Injector Box of 12,OMOP5046070,Clinical Drug Box,RxNorm Extension,Drug,0
36036064,exenatide 2 MG Pen Injector [Bydureon] Box of 12,OMOP5046071,Branded Drug Box,RxNorm Extension,Drug,0
36036065,exenatide 2 MG Pen Injector [Bydureon] Box of 12 by Axicorp,OMOP5046072,Marketed Product,RxNorm Extension,Drug,0
36037343,1.2 ML exenatide 0.00417 MG/ML Injectable Solution [Byetta] by Orifarm Leverkus,OMOP5047339,Marketed Product,RxNorm Extension,Drug,0
36037344,1.2 ML exenatide 0.00417 MG/ML Injectable Solution [Byetta] by Haematogmbh,OMOP5047340,Marketed Product,RxNorm Extension,Drug,0
36052551,0.85 ML exenatide 2.35 MG/ML Injectable Suspension [Bydureon] Box of 4 by Astrazeneca,OMOP4977634,Marketed Product,RxNorm Extension,Drug,0
36052552,0.85 ML exenatide 2.35 MG/ML Injectable Suspension [Bydureon] Box of 4,OMOP4977635,Quant Branded Box,RxNorm Extension,Drug,0
36052553,0.85 ML exenatide 2.35 MG/ML Injectable Suspension [Bydureon] by Astrazeneca,OMOP4977636,Marketed Product,RxNorm Extension,Drug,0
36052554,0.85 ML exenatide 2.35 MG/ML Injectable Suspension [Bydureon],OMOP4977637,Quant Branded Drug,RxNorm Extension,Drug,0
36052555,0.85 ML exenatide 2.35 MG/ML Injectable Suspension Box of 4,OMOP4977638,Quant Clinical Box,RxNorm Extension,Drug,0
36052556,0.85 ML exenatide 2.35 MG/ML Injectable Suspension,OMOP4977639,Quant Clinical Drug,RxNorm Extension,Drug,0
36053779,1.2 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] Box of 1 by DE,OMOP4978976,Marketed Product,RxNorm Extension,Drug,0
36053780,1.2 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] by DE,OMOP4978977,Marketed Product,RxNorm Extension,Drug,0
36055143,2.4 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] Box of 1 by Mawdsley-Brooks,OMOP4980471,Marketed Product,RxNorm Extension,Drug,0
36055144,2.4 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] Box of 1 by DE,OMOP4980472,Marketed Product,RxNorm Extension,Drug,0
36055145,2.4 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] Box of 1 by CST,OMOP4980473,Marketed Product,RxNorm Extension,Drug,0
36055146,2.4 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] Box of 1 by Ethigen,OMOP4980474,Marketed Product,RxNorm Extension,Drug,0
36055147,2.4 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] Box of 1 by Originalis B.V.,OMOP4980475,Marketed Product,RxNorm Extension,Drug,0
36055148,2.4 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] Box of 1 by Pharmaram,OMOP4980476,Marketed Product,RxNorm Extension,Drug,0
36055149,2.4 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] by Mawdsley-Brooks,OMOP4980477,Marketed Product,RxNorm Extension,Drug,0
36055150,2.4 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] by DE,OMOP4980478,Marketed Product,RxNorm Extension,Drug,0
36055151,2.4 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] by CST,OMOP4980479,Marketed Product,RxNorm Extension,Drug,0
36055152,2.4 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] by Ethigen,OMOP4980480,Marketed Product,RxNorm Extension,Drug,0
36055153,2.4 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] by Originalis B.V.,OMOP4980481,Marketed Product,RxNorm Extension,Drug,0
36055154,2.4 ML exenatide 0.25 MG/ML Injectable Solution [Byetta] by Pharmaram,OMOP4980482,Marketed Product,RxNorm Extension,Drug,0
36062852,exenatide 2 MG Injectable Suspension [Bydureon] Box of 4 by CST,OMOP4988910,Marketed Product,RxNorm Extension,Drug,0
36062853,exenatide 2 MG Injectable Suspension [Bydureon] by CST,OMOP4988911,Marketed Product,RxNorm Extension,Drug,0
36062854,exenatide 2.35 MG/ML Injectable Suspension [Bydureon] Box of 4,OMOP4988912,Branded Drug Box,RxNorm Extension,Drug,0
36062855,exenatide 2.35 MG/ML Injectable Suspension [Bydureon],OMOP4988913,Branded Drug,RxNorm Extension,Drug,0
36062856,exenatide 2.35 MG/ML Injectable Suspension Box of 4,OMOP4988914,Clinical Drug Box,RxNorm Extension,Drug,0
36062857,exenatide 2.35 MG/ML Injectable Suspension,OMOP4988915,Clinical Drug,RxNorm Extension,Drug,0
36222278,exenatide Injectable Product,1163790,Clinical Dose Group,RxNorm,Drug,0
36234709,Byetta Injectable Product,1169415,Branded Dose Group,RxNorm,Drug,0
36238252,Bydureon Injectable Product,1242967,Branded Dose Group,RxNorm,Drug,0
36257910,exenatide 0.01 MG/ACTUAT Injectable Solution [Byetta],OMOP3108785,Branded Drug,RxNorm Extension,Drug,0
36260449,exenatide 3.08 MG/ML Injectable Suspension [Bydureon] Box of 4,OMOP3111324,Branded Drug Box,RxNorm Extension,Drug,0
36260450,exenatide 3.08 MG/ML Injectable Suspension [Bydureon],OMOP3111325,Branded Drug,RxNorm Extension,Drug,0
36262254,exenatide 3.08 MG/ML Injectable Suspension Box of 4,OMOP3113129,Clinical Drug Box,RxNorm Extension,Drug,0
36263010,exenatide 0.005 MG/ACTUAT Injectable Solution [Byetta],OMOP3113885,Branded Drug,RxNorm Extension,Drug,0
36267396,exenatide 0.01 MG/ACTUAT Injectable Solution,OMOP3118271,Clinical Drug,RxNorm Extension,Drug,0
36269923,exenatide 3.08 MG/ML Injectable Suspension,OMOP3120798,Clinical Drug,RxNorm Extension,Drug,0
36272453,exenatide 0.005 MG/ACTUAT Injectable Solution,OMOP3123328,Clinical Drug,RxNorm Extension,Drug,0
36282263,0.65 ML exenatide 3.08 MG/ML Injectable Suspension [Bydureon] Box of 4 by Astrazeneca,OMOP3133138,Marketed Product,RxNorm Extension,Drug,0
36282265,0.65 ML exenatide 3.08 MG/ML Injectable Suspension [Bydureon],OMOP3133140,Quant Branded Drug,RxNorm Extension,Drug,0
36282266,0.65 ML exenatide 3.08 MG/ML Injectable Suspension Box of 4,OMOP3133141,Quant Clinical Box,RxNorm Extension,Drug,0
36282267,0.65 ML exenatide 3.08 MG/ML Injectable Suspension [Bydureon] Box of 4,OMOP3133142,Quant Branded Box,RxNorm Extension,Drug,0
36282268,0.65 ML exenatide 3.08 MG/ML Injectable Suspension,OMOP3133143,Quant Clinical Drug,RxNorm Extension,Drug,0
36283820,60 ACTUAT exenatide 0.005 MG/ACTUAT Injectable Solution [Byetta],OMOP3134695,Quant Branded Drug,RxNorm Extension,Drug,0
36283825,60 ACTUAT exenatide 0.01 MG/ACTUAT Injectable Solution,OMOP3134700,Quant Clinical Drug,RxNorm Extension,Drug,0
36283826,60 ACTUAT exenatide 0.01 MG/ACTUAT Injectable Solution [Byetta],OMOP3134701,Quant Branded Drug,RxNorm Extension,Drug,0
36283830,60 ACTUAT exenatide 0.005 MG/ACTUAT Injectable Solution,OMOP3134705,Quant Clinical Drug,RxNorm Extension,Drug,0
36283834,60 ACTUAT exenatide 0.01 MG/ACTUAT Injectable Solution [Byetta] by Astrazeneca,OMOP3134709,Marketed Product,RxNorm Extension,Drug,0
36283850,60 ACTUAT exenatide 0.005 MG/ACTUAT Injectable Solution [Byetta] by Astrazeneca,OMOP3134725,Marketed Product,RxNorm Extension,Drug,0
36420482,exenatide 2 MG Injectable Solution [Bydureon] Box of 4,OMOP4762766,Branded Drug Box,RxNorm Extension,Drug,0
36420483,exenatide 2 MG Injectable Solution [Bydureon],OMOP4762767,Branded Drug,RxNorm Extension,Drug,0
36420484,exenatide Injectable Solution [Bydureon],OMOP4762768,Branded Drug Form,RxNorm Extension,Drug,0
36508748,exenatide 2 MG Pen Injector [Bydureon] by Eurim-Pharm,OMOP4835184,Marketed Product,RxNorm Extension,Drug,0
36778933,60 ACTUAT exenatide 0.01 MG/ACTUAT Prefilled Syringe [Byetta] Box of 1 by Astrazeneca,OMOP4767248,Marketed Product,RxNorm Extension,Drug,0
36778934,60 ACTUAT exenatide 0.01 MG/ACTUAT Prefilled Syringe [Byetta] Box of 1,OMOP4767249,Quant Branded Box,RxNorm Extension,Drug,0
36778935,60 ACTUAT exenatide 0.01 MG/ACTUAT Prefilled Syringe [Byetta],OMOP4767250,Quant Branded Drug,RxNorm Extension,Drug,0
36778936,60 ACTUAT exenatide 0.01 MG/ACTUAT Prefilled Syringe Box of 1,OMOP4767251,Quant Clinical Box,RxNorm Extension,Drug,0
36778937,60 ACTUAT exenatide 0.01 MG/ACTUAT Prefilled Syringe,OMOP4767252,Quant Clinical Drug,RxNorm Extension,Drug,0
36778938,60 ACTUAT exenatide 0.01 MG/ACTUAT Injectable Solution [Byetta] Box of 1 by Astrazeneca,OMOP4767253,Marketed Product,RxNorm Extension,Drug,0
36778939,60 ACTUAT exenatide 0.01 MG/ACTUAT Injectable Solution [Byetta] Box of 1,OMOP4767254,Quant Branded Box,RxNorm Extension,Drug,0
36778940,60 ACTUAT exenatide 0.01 MG/ACTUAT Injectable Solution Box of 1,OMOP4767255,Quant Clinical Box,RxNorm Extension,Drug,0
36778941,60 ACTUAT exenatide 0.005 MG/ACTUAT Prefilled Syringe [Byetta] Box of 1 by Astrazeneca,OMOP4767256,Marketed Product,RxNorm Extension,Drug,0
36778942,60 ACTUAT exenatide 0.005 MG/ACTUAT Prefilled Syringe [Byetta] Box of 1,OMOP4767257,Quant Branded Box,RxNorm Extension,Drug,0
36778943,60 ACTUAT exenatide 0.005 MG/ACTUAT Prefilled Syringe [Byetta],OMOP4767258,Quant Branded Drug,RxNorm Extension,Drug,0
36778944,60 ACTUAT exenatide 0.005 MG/ACTUAT Prefilled Syringe Box of 1,OMOP4767259,Quant Clinical Box,RxNorm Extension,Drug,0
36778945,60 ACTUAT exenatide 0.005 MG/ACTUAT Prefilled Syringe,OMOP4767260,Quant Clinical Drug,RxNorm Extension,Drug,0
36778946,60 ACTUAT exenatide 0.005 MG/ACTUAT Injectable Solution [Byetta] Box of 1 by Astrazeneca,OMOP4767261,Marketed Product,RxNorm Extension,Drug,0
36778947,60 ACTUAT exenatide 0.005 MG/ACTUAT Injectable Solution [Byetta] Box of 1,OMOP4767262,Quant Branded Box,RxNorm Extension,Drug,0
36778948,60 ACTUAT exenatide 0.005 MG/ACTUAT Injectable Solution Box of 1,OMOP4767263,Quant Clinical Box,RxNorm Extension,Drug,0
